ts,symbol,order_type,direction,qty,usd_value,limit_price,fill_price,mark_price,limit_filled,adverse_bps,maker_reduce_only
1784119876894,PF_ETHUSD,PartialLiquidation,Buy,0.044,3.83,1996.7,1914.0,1912.80170493269,True,6.265,False
1784119876974,PF_ETHUSD,PartialLiquidation,Buy,0.002,3.83,1919.1,1914.0,1912.80170493269,False,6.265,False
1784119877007,PF_ETHUSD,PartialLiquidation,Buy,0.003,5.74,2003.3,1914.2,1913.65191751768,False,2.864,False
1784119877973,PF_ETHUSD,Liquidation,Buy,0.009,17.22,1914.3,1913.3,1913.65191751768,False,-1.839,False
1784119879191,PF_ETHUSD,PartialLiquidation,Buy,0.037,70.79,1997.3,1913.3,1913.62524727613,False,-1.7,False
1784119879904,PF_ETHUSD,PartialLiquidation,Buy,0.001,1.91,1983.8,1912.6,1913.62524727613,False,-5.358,False
1784119880895,PF_ETHUSD,PartialLiquidation,Buy,0.055,105.19,1996.5,1912.5,1913.15974745187,False,-3.448,False
1784119880895,PF_ETHUSD,PartialLiquidation,Buy,0.056,1.91,1996.5,1912.3,1913.15974745187,True,-4.494,False
1784119881853,PF_ETHUSD,PartialLiquidation,Buy,0.228,436.1,1994.2,1912.7,1912.81137664852,False,-0.582,False
1784119881853,PF_ETHUSD,PartialLiquidation,Buy,0.6,711.52,1994.2,1912.7,1912.81137664852,True,-0.582,False
1784119882030,PF_ETHUSD,PartialLiquidation,Buy,0.005,9.56,1994.6,1912.7,1912.58225557442,False,0.616,False
1784119884341,PF_ETHUSD,PartialLiquidation,Buy,0.52,994.24,1995.1,1912.0,1912.42416955056,False,-2.218,False
1784119884605,PF_ETHUSD,PartialLiquidation,Buy,0.319,609.96,2001.6,1912.1,1912.42416955056,False,-1.695,False
1784119884605,PF_ETHUSD,PartialLiquidation,Buy,0.321,3.82,2001.6,1912.1,1912.42416955056,True,-1.695,False
1784119887901,PF_ETHUSD,PartialLiquidation,Buy,0.04,76.48,1996.5,1912.0,1912.35105035644,False,-1.836,False
1784119889191,PF_ETHUSD,PartialLiquidation,Buy,0.037,70.74,1997.3,1911.9,1911.92313563971,False,-0.121,False
1784119889904,PF_ETHUSD,PartialLiquidation,Buy,0.001,1.91,1983.8,1911.6,1911.92313563971,False,-1.69,False
1784119890896,PF_ETHUSD,PartialLiquidation,Buy,0.054,103.2,1996.8,1911.2,1911.8545462436,False,-3.424,False
1784119890896,PF_ETHUSD,PartialLiquidation,Buy,0.056,3.82,1996.8,1911.0,1911.8545462436,True,-4.47,False
1784119891855,PF_ETHUSD,PartialLiquidation,Buy,0.6,1147.5,1994.6,1912.5,1911.59393035692,False,4.74,False
1784119892030,PF_ETHUSD,PartialLiquidation,Buy,0.005,9.56,1994.6,1912.5,1911.1872251726,False,6.869,False
1784119894342,PF_ETHUSD,PartialLiquidation,Buy,0.52,994.86,1995.2,1913.2,1912.85485574418,False,1.804,False
1784119894897,PF_ETHUSD,PartialLiquidation,Buy,0.036,68.9,1996.7,1913.8,1912.85485574418,False,4.941,False
1784119896007,PF_ETHUSD,PartialLiquidation,Buy,0.002,3.83,2003.3,1914.0,1913.41547729538,False,3.055,False
1784119896605,PF_ETHUSD,PartialLiquidation,Buy,0.321,614.39,2001.6,1914.0,1913.41547729538,False,3.055,False
1784119898366,PF_ETHUSD,PartialLiquidation,Buy,0.01,19.14,1922.1,1914.5,1914.00279542707,False,2.598,False
1784119899191,PF_ETHUSD,PartialLiquidation,Buy,0.037,70.81,1997.3,1913.9,1914.12358281887,False,-1.168,False
1784119899904,PF_ETHUSD,PartialLiquidation,Buy,0.001,1.91,1983.8,1914.1,1914.12358281887,False,-0.123,False
1784119900897,PF_ETHUSD,PartialLiquidation,Buy,0.056,107.19,1997.1,1914.1,1913.86238392733,False,1.242,False
1784119901856,PF_ETHUSD,PartialLiquidation,Buy,0.548,1048.54,1995.2,1913.4,1914.00513335137,False,-3.162,False
1784119901856,PF_ETHUSD,PartialLiquidation,Buy,0.6,99.5,1995.2,1913.4,1914.00513335137,True,-3.162,False
1784119902033,PF_ETHUSD,PartialLiquidation,Buy,0.003,5.74,1994.6,1913.4,1914.01576990935,False,-3.217,False
1784119902033,PF_ETHUSD,PartialLiquidation,Buy,0.005,3.83,1994.6,1913.2,1914.01576990935,True,-4.262,False
1784119904343,PF_ETHUSD,PartialLiquidation,Buy,0.52,995.18,1995.2,1913.8,1913.33724505074,False,2.419,False
1784119904899,PF_ETHUSD,PartialLiquidation,Buy,0.036,68.89,1997.1,1913.6,1913.33724505074,False,1.373,False
1784119906007,PF_ETHUSD,PartialLiquidation,Buy,0.002,3.83,2003.3,1913.3,1913.45147043462,True,-0.792,False
1784119906605,PF_ETHUSD,PartialLiquidation,Buy,0.321,614.23,2001.6,1913.5,1913.45147043462,False,0.254,False
1784119909191,PF_ETHUSD,PartialLiquidation,Buy,0.037,70.82,1997.3,1914.0,1913.71468606056,False,1.491,False
1784119909904,PF_ETHUSD,PartialLiquidation,Buy,0.001,1.91,1983.8,1914.1,1913.71468606056,False,2.013,False
1784119910898,PF_ETHUSD,PartialLiquidation,Buy,0.054,103.36,1997.4,1914.0,1913.83309341149,False,0.872,False
1784119910898,PF_ETHUSD,PartialLiquidation,Buy,0.056,3.83,1997.4,1914.0,1913.83309341149,True,0.872,False
1784119911367,PF_ETHUSD,PartialLiquidation,Buy,0.009,17.23,1922.1,1914.3,1913.94644222365,False,1.847,False
1784119911858,PF_ETHUSD,PartialLiquidation,Buy,0.598,1144.57,1996.4,1914.0,1913.94644222365,False,0.28,False
1784119911858,PF_ETHUSD,PartialLiquidation,Buy,0.6,3.83,1996.4,1914.0,1913.94644222365,True,0.28,False
1784119912029,PF_ETHUSD,PartialLiquidation,Buy,0.005,9.57,1994.6,1914.2,1914.06215562858,False,0.72,False
1784119914344,PF_ETHUSD,PartialLiquidation,Buy,0.52,995.49,1995.2,1914.4,1914.0643318248,False,1.754,False
1784119914901,PF_ETHUSD,PartialLiquidation,Buy,0.036,68.91,1997.4,1914.2,1914.0643318248,False,0.709,False
1784119916605,PF_ETHUSD,PartialLiquidation,Buy,0.319,610.76,2001.6,1914.6,1914.41895220047,False,0.946,False
1784119916605,PF_ETHUSD,PartialLiquidation,Buy,0.321,3.83,2001.6,1914.3,1914.41895220047,True,-0.621,False
1784119917007,PF_ETHUSD,PartialLiquidation,Buy,0.002,3.83,2003.3,1914.6,1914.43353592948,False,0.87,False
1784119919192,PF_ETHUSD,PartialLiquidation,Buy,0.035,67.04,1997.3,1915.4,1915.05699658344,False,1.791,False
1784119919192,PF_ETHUSD,PartialLiquidation,Buy,0.037,3.83,1997.3,1915.0,1915.05699658344,True,-0.298,False
1784119919905,PF_ETHUSD,PartialLiquidation,Buy,0.001,1.92,1983.8,1915.4,1915.05699658344,False,1.791,False
1784119920901,PF_ETHUSD,PartialLiquidation,Buy,0.054,103.4,1997.8,1914.8,1915.10331938451,False,-1.584,False
1784119920901,PF_ETHUSD,PartialLiquidation,Buy,0.056,3.83,1997.8,1914.8,1915.10331938451,True,-1.584,False
1784119921368,PF_ETHUSD,PartialLiquidation,Buy,0.009,17.24,1922.2,1915.0,1915.22697619841,False,-1.185,False
1784119921859,PF_ETHUSD,PartialLiquidation,Buy,0.6,1149.12,1998.0,1915.2,1915.22697619841,False,-0.141,False
1784119922030,PF_ETHUSD,PartialLiquidation,Buy,0.005,9.58,1994.6,1915.1,1914.75007450819,False,1.828,False
1784119924345,PF_ETHUSD,PartialLiquidation,Buy,0.518,992.18,1995.6,1915.4,1915.14834824286,False,1.314,False
1784119924345,PF_ETHUSD,PartialLiquidation,Buy,0.52,3.83,1995.6,1915.4,1915.14834824286,True,1.314,False
1784119924901,PF_ETHUSD,PartialLiquidation,Buy,0.034,65.11,1997.8,1915.0,1915.14834824286,False,-0.775,False
1784119924901,PF_ETHUSD,PartialLiquidation,Buy,0.036,3.83,1997.8,1914.8,1915.14834824286,True,-1.819,False
1784119926606,PF_ETHUSD,PartialLiquidation,Buy,0.319,610.88,2001.6,1915.0,1914.88099986706,False,0.621,False
1784119926606,PF_ETHUSD,PartialLiquidation,Buy,0.321,3.83,2001.6,1915.0,1914.88099986706,True,0.621,False
1784119927007,PF_ETHUSD,PartialLiquidation,Buy,0.002,3.83,2003.3,1915.0,1915.26835471435,False,-1.401,False
1784119929191,PF_ETHUSD,PartialLiquidation,Buy,0.037,70.86,1997.3,1915.1,1914.99220220059,False,0.563,False
1784119930901,PF_ETHUSD,PartialLiquidation,Buy,0.054,103.38,1998.5,1914.5,1914.95141496184,False,-2.357,False
1784119930901,PF_ETHUSD,PartialLiquidation,Buy,0.056,3.83,1998.5,1914.1,1914.95141496184,True,-4.446,False
1784119931371,PF_ETHUSD,PartialLiquidation,Buy,0.009,17.23,1922.2,1914.8,1914.67229141592,False,0.667,False
1784119934355,PF_ETHUSD,PartialLiquidation,Buy,0.518,991.81,1996.0,1914.7,1914.88110823211,False,-0.946,False
1784119934355,PF_ETHUSD,PartialLiquidation,Buy,0.52,3.83,1996.0,1914.5,1914.88110823211,True,-1.99,False
1784119934910,PF_ETHUSD,PartialLiquidation,Buy,0.036,68.93,1997.7,1914.6,1914.88110823211,False,-1.468,False
1784119936604,PF_ETHUSD,PartialLiquidation,Buy,0.319,610.82,2001.6,1914.8,1914.49546516462,False,1.591,False
1784119936604,PF_ETHUSD,PartialLiquidation,Buy,0.321,3.83,2001.6,1914.8,1914.49546516462,True,1.591,False
1784119937007,PF_ETHUSD,PartialLiquidation,Buy,0.002,3.83,2003.3,1915.5,1914.74704805723,False,3.932,False
1784119939190,PF_ETHUSD,PartialLiquidation,Buy,0.034,65.11,1997.3,1914.9,1915.13832197308,False,-1.244,False
1784119940901,PF_ETHUSD,PartialLiquidation,Buy,0.049,93.82,2000.3,1914.6,1914.81294636191,False,-1.112,False
1784119940901,PF_ETHUSD,PartialLiquidation,Buy,0.051,3.83,2000.3,1914.2,1914.81294636191,True,-3.201,False
1784119941371,PF_ETHUSD,PartialLiquidation,Buy,0.009,17.23,1922.2,1914.4,1914.47727240308,False,-0.404,False
1784119944348,PF_ETHUSD,PartialLiquidation,Buy,0.52,995.54,1996.8,1914.5,1914.29212234026,False,1.086,False
1784119944905,PF_ETHUSD,PartialLiquidation,Buy,0.005,9.57,1997.5,1914.8,1914.29212234026,False,2.653,False
1784119944905,PF_ETHUSD,PartialLiquidation,Buy,0.036,59.35,1997.5,1914.5,1914.29212234026,True,1.086,False
1784119946604,PF_ETHUSD,PartialLiquidation,Buy,0.269,515.16,2001.6,1915.1,1914.18798635605,False,4.764,False
1784119946604,PF_ETHUSD,PartialLiquidation,Buy,0.321,99.59,2001.6,1915.1,1914.18798635605,True,4.764,False
1784119947007,PF_ETHUSD,PartialLiquidation,Buy,0.002,3.83,2003.3,1914.6,1914.90650336533,False,-1.601,False
1784119951373,PF_ETHUSD,PartialLiquidation,Buy,0.007,13.4,1922.2,1914.6,1914.39392499655,False,1.076,False
1784119951373,PF_ETHUSD,PartialLiquidation,Buy,0.009,3.83,1922.2,1914.3,1914.39392499655,True,-0.491,False
1784119954349,PF_ETHUSD,PartialLiquidation,Buy,0.267,511.71,1998.2,1916.5,1914.79167892118,False,8.922,False
1784119954349,PF_ETHUSD,PartialLiquidation,Buy,0.469,387.13,1998.2,1916.5,1914.79167892118,True,8.922,False
1784119954349,PF_ETHUSD,PartialLiquidation,Buy,0.47,1.92,1998.2,1916.5,1914.79167892118,True,8.922,False
1784119954349,PF_ETHUSD,PartialLiquidation,Buy,0.52,95.82,1998.2,1916.5,1914.79167892118,True,8.922,True
1784119954905,PF_ETHUSD,PartialLiquidation,Buy,0.036,69.0,1997.2,1916.8,1914.79167892118,True,10.488,False
1784119955934,PF_ETHUSD,PartialLiquidation,Buy,0.045,86.27,2003.6,1917.1,1915.85286092626,False,6.51,True
1784119956607,PF_ETHUSD,PartialLiquidation,Buy,0.321,615.32,2001.6,1916.9,1916.44138602779,False,2.393,False
1784119957010,PF_ETHUSD,PartialLiquidation,Buy,0.002,3.83,2003.3,1916.4,1916.90903854213,False,-2.656,False
1784119957373,PF_ETHUSD,Liquidation,Buy,0.045,86.26,1917.5,1916.8,1916.90903854213,False,-0.569,False
1784119964905,PF_ETHUSD,PartialLiquidation,Buy,0.034,65.08,1997.7,1914.2,1914.95875119282,False,-3.962,False
1784119964905,PF_ETHUSD,PartialLiquidation,Buy,0.036,3.83,1997.7,1914.2,1914.95875119282,True,-3.962,False
1784119966605,PF_ETHUSD,PartialLiquidation,Buy,0.267,510.98,2001.6,1913.8,1914.35673231339,False,-2.908,False
1784119966605,PF_ETHUSD,PartialLiquidation,Buy,0.319,99.52,2001.6,1913.8,1914.35673231339,True,-2.908,False
1784119967007,PF_ETHUSD,PartialLiquidation,Buy,0.002,3.83,2003.3,1913.6,1914.20791087381,False,-3.176,False
1784119969911,PF_ETHUSD,PartialLiquidation,Buy,0.005,9.57,1997.8,1914.2,1914.1691082673,False,0.161,False
1784119969911,PF_ETHUSD,PartialLiquidation,Buy,0.007,3.83,1997.8,1914.0,1914.1691082673,True,-0.883,False
1784119972906,PF_ETHUSD,PartialLiquidation,Buy,0.006,11.49,1998.1,1914.9,1914.44741571385,False,2.364,False
1784119977007,PF_ETHUSD,PartialLiquidation,Buy,0.002,3.83,2003.3,1914.3,1913.85685553273,False,2.315,False
1784119983918,PF_ETHUSD,PartialLiquidation,Buy,0.006,11.49,1998.1,1915.5,1914.47121248646,False,5.374,False
1784119986930,PF_ETHUSD,PartialLiquidation,Buy,0.039,74.71,2003.5,1915.6,1915.97273912699,False,-1.945,False
1784119986930,PF_ETHUSD,PartialLiquidation,Buy,0.041,3.83,2003.5,1915.4,1915.97273912699,True,-2.989,False
1784119987007,PF_ETHUSD,PartialLiquidation,Buy,0.001,1.92,2003.3,1915.9,1915.74288498977,False,0.82,False
1784119989935,PF_ETHUSD,PartialLiquidation,Buy,0.037,70.9,2003.6,1916.2,1916.02938218147,False,0.89,False
1784119993919,PF_ETHUSD,PartialLiquidation,Buy,0.006,11.49,1998.3,1915.7,1915.48226352048,False,1.137,False
1784119996932,PF_ETHUSD,PartialLiquidation,Buy,0.031,59.45,2003.7,1917.7,1916.31707310936,False,7.217,False
1784119996932,PF_ETHUSD,PartialLiquidation,Buy,0.033,3.83,2003.7,1917.4,1916.31707310936,True,5.651,False
1784119999660,PF_ETHUSD,PartialLiquidation,Buy,1.2,2308.32,1927.0,1923.6,1920.76354254856,False,14.767,False
1784119999804,PF_ETHUSD,PartialLiquidation,Buy,0.003,5.77,1927.7,1923.3,1920.76354254856,False,13.205,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.062,120.12,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.063,122.06,1937.5,1937.5,1923.1494430293,True,74.62,False
1784120000606,PF_ETHUSD,Liquidation,Buy,0.064,124.0,1937.5,1937.5,1923.1494430293,True,74.62,False
