ts,inst_id,ccy,interval_h,funding_rate,cap,floor,at_cap_live,at_cap_sett,borrowable,borrow_rate,borrow_quota,perp_last,spot_last
2026-07-24T22:54:10+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0010932603748704,0.01,-0.01,False,False,True,0.0056988,19200.0,0.127,0.1281
2026-07-24T23:04:40+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0011382736352429,0.01,-0.01,False,False,True,0.00572616,19200.0,0.1264,0.1278
2026-07-24T23:15:11+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0011752658465315,0.01,-0.01,False,False,True,0.00572616,19200.0,0.1256,0.1265
2026-07-24T23:25:41+00:00,BARD-USDT-SWAP,BARD,2.0,-0.001154957920902,0.01,-0.01,False,False,True,0.00572616,19200.0,0.1257,0.1266
2026-07-24T23:36:12+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0011852609848615,0.01,-0.01,False,False,True,0.00572616,19200.0,0.1245,0.1254
2026-07-24T23:46:47+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0012073993068037,0.01,-0.01,False,False,True,0.00572616,19200.0,0.1246,0.1259
2026-07-24T23:57:17+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0011898337900622,0.01,-0.01,False,False,True,0.00572616,19200.0,0.1242,0.1251
2026-07-25T00:07:48+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0011915719220113,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1239,0.1248
2026-07-25T00:18:18+00:00,BARD-USDT-SWAP,BARD,2.0,-0.00122314418067,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1248,0.1258
2026-07-25T00:28:49+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0012467029452394,0.01,-0.01,False,False,True,0.0056988,19200.0,0.125,0.126
2026-07-25T00:50:05+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0012521520926668,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1247,0.1257
2026-07-25T01:00:35+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0012101370420583,0.01,-0.01,False,False,True,0.0056988,19200.0,0.125,0.1257
2026-07-25T01:11:06+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0011764413860307,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1245,0.1249
2026-07-25T01:21:37+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0011605771200629,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1244,0.1253
2026-07-25T01:32:08+00:00,BARD-USDT-SWAP,BARD,2.0,-0.001147208942236,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1251,0.1259
2026-07-25T01:42:39+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0011383603301973,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1262,0.127
2026-07-25T01:53:10+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0011102324423651,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1261,0.127
2026-07-25T02:03:41+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0011268371023358,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1254,0.1261
2026-07-25T02:14:12+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0011345747735753,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1254,0.1262
2026-07-25T02:24:43+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0010807441541823,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1257,0.1262
2026-07-25T02:35:15+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0010364804461467,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1259,0.1264
2026-07-25T02:45:49+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0009996111602743,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1257,0.1262
2026-07-25T02:56:21+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0009527089092073,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1257,0.1262
2026-07-25T03:06:52+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0009162807216036,0.01,-0.01,False,False,True,0.0056988,19200.0,0.125,0.1255
2026-07-25T03:17:23+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0008602740446192,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1251,0.1256
2026-07-25T03:27:55+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0008034617381616,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1255,0.126
2026-07-25T03:38:26+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0007830718436577,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1255,0.1262
2026-07-25T03:48:57+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0007904600761041,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1251,0.1258
2026-07-25T03:59:28+00:00,BARD-USDT-SWAP,BARD,2.0,-0.0007740247213426,0.01,-0.01,False,False,True,0.0056988,19200.0,0.1255,0.126
2026-07-26T14:50:38+00:00,ESP-USDT-SWAP,ESP,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.10154,
2026-07-26T15:01:14+00:00,ESP-USDT-SWAP,ESP,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.09673,
2026-07-26T15:11:50+00:00,ESP-USDT-SWAP,ESP,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.09459,
2026-07-26T15:22:26+00:00,ESP-USDT-SWAP,ESP,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.09302,
2026-07-26T15:33:03+00:00,ESP-USDT-SWAP,ESP,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.09406,
2026-07-26T15:43:38+00:00,ESP-USDT-SWAP,ESP,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.09387,
2026-07-26T15:54:15+00:00,ESP-USDT-SWAP,ESP,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.09763,
2026-07-26T16:15:43+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0038799777535758,0.01,-0.01,False,True,False,,0.0,0.08875,
2026-07-26T16:26:20+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0031100631668344,0.01,-0.01,False,True,False,,0.0,0.08642,
2026-07-26T16:36:56+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0025480639642159,0.01,-0.01,False,True,False,,0.0,0.08714,
2026-07-26T16:47:32+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0022279734651344,0.01,-0.01,False,True,False,,0.0,0.08807,
2026-07-26T16:58:09+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0021154819110521,0.01,-0.01,False,True,False,,0.0,0.08693,
2026-07-26T17:08:45+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0019841187243577,0.01,-0.01,False,True,False,,0.0,0.09077,
2026-07-26T17:19:21+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0019344322738165,0.01,-0.01,False,True,False,,0.0,0.08963,
2026-07-26T17:29:58+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0018755218889752,0.01,-0.01,False,True,False,,0.0,0.08925,
2026-07-26T17:40:35+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0018199498562667,0.01,-0.01,False,True,False,,0.0,0.09153,
2026-07-26T17:51:13+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0017197151116695,0.01,-0.01,False,True,False,,0.0,0.0942,
2026-07-26T18:01:50+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0016078687566794,0.01,-0.01,False,False,False,,0.0,0.09425,
2026-07-26T18:12:27+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0015557742315131,0.01,-0.01,False,False,False,,0.0,0.09409,
2026-07-26T18:23:04+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0014107016822172,0.01,-0.01,False,False,False,,0.0,0.0943,
2026-07-26T18:33:42+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0012668820283114,0.01,-0.01,False,False,False,,0.0,0.09467,
2026-07-26T18:44:19+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0013730754868695,0.01,-0.01,False,False,False,,0.0,0.09681,
2026-07-26T18:54:55+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0014536558828831,0.01,-0.01,False,False,False,,0.0,0.09635,
2026-07-26T19:05:31+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0014576623317495,0.01,-0.01,False,False,False,,0.0,0.09764,
2026-07-26T19:16:07+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0015417005965173,0.01,-0.01,False,False,False,,0.0,0.10106,
2026-07-26T19:26:43+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0016110578370994,0.01,-0.01,False,False,False,,0.0,0.0985,
2026-07-26T19:37:21+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0015477364854478,0.01,-0.01,False,False,False,,0.0,0.10042,
2026-07-26T19:47:58+00:00,ESP-USDT-SWAP,ESP,2.0,-0.001562822829184,0.01,-0.01,False,False,False,,0.0,0.09703,
2026-07-26T19:58:34+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0014654426538003,0.01,-0.01,False,False,False,,0.0,0.09868,
2026-07-26T20:09:12+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0014380981431007,0.01,-0.01,False,False,False,,0.0,0.09752,
2026-07-26T20:19:50+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0012747902388453,0.01,-0.01,False,False,False,,0.0,0.09663,
2026-07-26T20:30:26+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0011264416555234,0.01,-0.01,False,False,False,,0.0,0.09749,
2026-07-26T20:41:02+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0009962434902233,0.01,-0.01,False,False,False,,0.0,0.09731,
2026-07-26T20:51:39+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0009179282601842,0.01,-0.01,False,False,False,,0.0,0.10456,
2026-07-26T21:13:11+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0011126077071471,0.01,-0.01,False,False,False,,0.0,0.10642,
2026-07-26T21:23:47+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0012907247570819,0.01,-0.01,False,False,False,,0.0,0.10947,
2026-07-26T21:34:25+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0013785124253086,0.01,-0.01,False,False,False,,0.0,0.10944,
2026-07-26T21:45:02+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0013925793271862,0.01,-0.01,False,False,False,,0.0,0.10807,
2026-07-26T21:55:39+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0014519698452179,0.01,-0.01,False,False,False,,0.0,0.10937,
2026-07-26T22:06:16+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0014718537298482,0.01,-0.01,False,False,False,,0.0,0.10924,
2026-07-26T22:16:53+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0014552954651082,0.01,-0.01,False,False,False,,0.0,0.11196,
2026-07-26T22:27:30+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0015882283148199,0.01,-0.01,False,False,False,,0.0,0.10825,
2026-07-26T22:38:07+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0017086845242449,0.01,-0.01,False,False,False,,0.0,0.10929,
2026-07-26T22:48:44+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0016822600577153,0.01,-0.01,False,False,False,,0.0,0.10934,
2026-07-26T22:59:22+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0016701445429576,0.01,-0.01,False,False,False,,0.0,0.10879,
2026-07-26T23:09:59+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0016228169649054,0.01,-0.01,False,False,False,,0.0,0.10943,
2026-07-26T23:20:36+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0015713585886237,0.01,-0.01,False,False,False,,0.0,0.10915,
2026-07-26T23:31:13+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0015508328075828,0.01,-0.01,False,False,False,,0.0,0.10954,
2026-07-26T23:41:50+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0015208973871253,0.01,-0.01,False,False,False,,0.0,0.10908,
2026-07-26T23:52:28+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0014858035337335,0.01,-0.01,False,False,False,,0.0,0.10899,
2026-07-27T00:03:05+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0013974336623175,0.01,-0.01,False,False,False,,0.0,0.11073,
2026-07-27T00:13:42+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0013689476268357,0.01,-0.01,False,False,False,,0.0,0.11078,
2026-07-27T00:24:20+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0013479880768851,0.01,-0.01,False,False,False,,0.0,0.1112,
2026-07-27T00:34:58+00:00,ESP-USDT-SWAP,ESP,2.0,-0.001329078390065,0.01,-0.01,False,False,False,,0.0,0.1105,
2026-07-27T00:45:35+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0013313471868332,0.01,-0.01,False,False,False,,0.0,0.11343,
2026-07-27T00:56:13+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0013422688002836,0.01,-0.01,False,False,False,,0.0,0.11358,
2026-07-27T01:06:55+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0013738339996643,0.01,-0.01,False,False,False,,0.0,0.11001,
2026-07-27T01:17:33+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0012640063986871,0.01,-0.01,False,False,False,,0.0,0.1097,
2026-07-27T01:28:10+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0011780675538978,0.01,-0.01,False,False,False,,0.0,0.11637,
2026-07-27T01:38:47+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0012297060946833,0.01,-0.01,False,False,False,,0.0,0.11827,
2026-07-27T01:49:25+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0013322095816789,0.01,-0.01,False,False,False,,0.0,0.11737,
2026-07-27T02:11:02+00:00,ESP-USDT-SWAP,ESP,2.0,-0.001298174888247,0.01,-0.01,False,False,False,,0.0,0.10392,
2026-07-27T02:21:40+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0012799797093546,0.01,-0.01,False,False,False,,0.0,0.10456,
2026-07-27T02:32:17+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0013129895567143,0.01,-0.01,False,False,False,,0.0,0.10263,
2026-07-27T02:42:57+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0012701579097516,0.01,-0.01,False,False,False,,0.0,0.10249,
2026-07-27T02:53:35+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0012789866630879,0.01,-0.01,False,False,False,,0.0,0.10266,
2026-07-27T03:04:13+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0012347906662781,0.01,-0.01,False,False,False,,0.0,0.10246,
2026-07-27T03:14:52+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0011243614796572,0.01,-0.01,False,False,False,,0.0,0.10421,
2026-07-27T03:25:30+00:00,ESP-USDT-SWAP,ESP,2.0,-0.001066211463924,0.01,-0.01,False,False,False,,0.0,0.10586,
2026-07-27T03:36:08+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0010344044794359,0.01,-0.01,False,False,False,,0.0,0.1061,
2026-07-27T03:46:46+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0010047321321214,0.01,-0.01,False,False,False,,0.0,0.10732,
2026-07-27T03:57:24+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0009951021435991,0.01,-0.01,False,False,False,,0.0,0.10526,
2026-07-27T04:08:02+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0009644803817106,0.01,-0.01,False,False,False,,0.0,0.10625,
2026-07-27T04:18:41+00:00,ESP-USDT-SWAP,ESP,2.0,-0.000925410053718,0.01,-0.01,False,False,False,,0.0,0.1047,
2026-07-27T04:29:23+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0008656743929326,0.01,-0.01,False,False,False,,0.0,0.10796,
2026-07-27T04:40:02+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0008769859284526,0.01,-0.01,False,False,False,,0.0,0.10759,
2026-07-27T04:50:40+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0009096606911046,0.01,-0.01,False,False,False,,0.0,0.1081,
2026-07-27T05:01:18+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0010289988998602,0.01,-0.01,False,False,False,,0.0,0.11079,
2026-07-27T05:11:57+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0012324208325493,0.01,-0.01,False,False,False,,0.0,0.11092,
2026-07-27T05:22:36+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0014796494468282,0.01,-0.01,False,False,False,,0.0,0.11099,
2026-07-27T05:33:14+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0016561420745228,0.01,-0.01,False,False,False,,0.0,0.10958,
2026-07-27T05:43:53+00:00,ESP-USDT-SWAP,ESP,2.0,-0.001732802926044,0.01,-0.01,False,False,False,,0.0,0.10988,
2026-07-27T05:54:32+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0017690653907266,0.01,-0.01,False,False,False,,0.0,0.10672,
2026-07-27T06:05:10+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0017746428801619,0.01,-0.01,False,False,False,,0.0,0.1068,
2026-07-27T06:15:49+00:00,ESP-USDT-SWAP,ESP,2.0,-0.001806859078459,0.01,-0.01,False,False,False,,0.0,0.10445,
2026-07-27T06:26:27+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0016797271656791,0.01,-0.01,False,False,False,,0.0,0.09883,
2026-07-27T06:37:06+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0015570517288503,0.01,-0.01,False,False,False,,0.0,0.09671,
2026-07-27T06:47:45+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0013939475861698,0.01,-0.01,False,False,False,,0.0,0.0961,
2026-07-27T07:09:11+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0009958890402673,0.01,-0.01,False,False,False,,0.0,0.09171,
2026-07-27T07:19:45+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0008106382691545,0.01,-0.01,False,False,False,,0.0,0.09321,
2026-07-27T07:30:19+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0007833616261283,0.01,-0.01,False,False,False,,0.0,0.09298,
2026-07-27T07:40:57+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0007791234511821,0.01,-0.01,False,False,False,,0.0,0.09339,
2026-07-27T07:51:30+00:00,ESP-USDT-SWAP,ESP,2.0,-0.0008121402532156,0.01,-0.01,False,False,False,,0.0,0.09246,
2026-07-27T11:33:17+00:00,AEON-USDT-SWAP,AEON,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.10499,0.10999
2026-07-28T01:30:59+00:00,LA-USDT-SWAP,LA,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.06535,
2026-07-28T01:41:31+00:00,LA-USDT-SWAP,LA,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.07024,
2026-07-28T01:52:03+00:00,LA-USDT-SWAP,LA,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.06945,
2026-07-28T02:02:35+00:00,LA-USDT-SWAP,LA,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.06755,
2026-07-28T04:31:36+00:00,FWDI-USDT-SWAP,FWDI,8.0,0.0099624078512313,0.01,-0.01,True,False,False,,0.0,4.0,
2026-07-28T04:42:16+00:00,FWDI-USDT-SWAP,FWDI,8.0,0.01,0.01,-0.01,True,False,False,,0.0,4.01,
2026-07-28T04:52:56+00:00,FWDI-USDT-SWAP,FWDI,8.0,0.01,0.01,-0.01,True,False,False,,0.0,3.96,
2026-07-28T07:01:01+00:00,LA-USDT-SWAP,LA,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.06394,
2026-07-28T07:11:40+00:00,LA-USDT-SWAP,LA,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.06436,
2026-07-28T07:22:26+00:00,LA-USDT-SWAP,LA,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.06408,
2026-07-28T07:33:07+00:00,LA-USDT-SWAP,LA,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.06327,
2026-07-28T07:55:00+00:00,LA-USDT-SWAP,LA,4.0,-0.01,0.01,-0.01,True,False,False,,0.0,0.06334,
2026-07-28T08:05:45+00:00,LA-USDT-SWAP,LA,2.0,-0.01,0.01,-0.01,True,True,False,,0.0,0.06479,
2026-07-28T08:16:29+00:00,LA-USDT-SWAP,LA,2.0,-0.01,0.01,-0.01,True,True,False,,0.0,0.06331,
2026-07-28T08:27:14+00:00,LA-USDT-SWAP,LA,2.0,-0.01,0.01,-0.01,True,True,False,,0.0,0.06334,
2026-07-28T08:37:58+00:00,LA-USDT-SWAP,LA,2.0,-0.01,0.01,-0.01,True,True,False,,0.0,0.06379,
2026-07-28T08:48:42+00:00,LA-USDT-SWAP,LA,2.0,-0.01,0.01,-0.01,True,True,False,,0.0,0.06378,
2026-07-28T08:59:25+00:00,LA-USDT-SWAP,LA,2.0,-0.01,0.01,-0.01,True,True,False,,0.0,0.0637,
2026-07-28T09:10:09+00:00,LA-USDT-SWAP,LA,2.0,-0.01,0.01,-0.01,True,True,False,,0.0,0.06352,
2026-07-28T09:20:52+00:00,LA-USDT-SWAP,LA,2.0,-0.01,0.01,-0.01,True,True,False,,0.0,0.06324,
2026-07-28T09:31:35+00:00,LA-USDT-SWAP,LA,2.0,-0.01,0.01,-0.01,True,True,False,,0.0,0.06373,
2026-07-28T09:42:19+00:00,LA-USDT-SWAP,LA,2.0,-0.009757360257559,0.01,-0.01,False,True,False,,0.0,0.06248,
2026-07-28T09:53:03+00:00,LA-USDT-SWAP,LA,2.0,-0.0088814306477646,0.01,-0.01,False,True,False,,0.0,0.0674,
2026-07-28T10:03:47+00:00,LA-USDT-SWAP,LA,2.0,-0.0077543796523613,0.01,-0.01,False,False,False,,0.0,0.06568,
2026-07-28T10:14:32+00:00,LA-USDT-SWAP,LA,2.0,-0.0071800438545531,0.01,-0.01,False,False,False,,0.0,0.06542,
2026-07-28T10:25:15+00:00,LA-USDT-SWAP,LA,2.0,-0.0066426445764283,0.01,-0.01,False,False,False,,0.0,0.06531,
2026-07-28T10:35:58+00:00,LA-USDT-SWAP,LA,2.0,-0.006181329104742,0.01,-0.01,False,False,False,,0.0,0.06562,
2026-07-28T10:46:41+00:00,LA-USDT-SWAP,LA,2.0,-0.0057529957385584,0.01,-0.01,False,False,False,,0.0,0.06592,
2026-07-28T10:57:23+00:00,LA-USDT-SWAP,LA,2.0,-0.0053968697532701,0.01,-0.01,False,False,False,,0.0,0.0657,
2026-07-28T11:08:07+00:00,LA-USDT-SWAP,LA,2.0,-0.0049810542261193,0.01,-0.01,False,False,False,,0.0,0.06555,
2026-07-28T11:18:50+00:00,LA-USDT-SWAP,LA,2.0,-0.0046726614421191,0.01,-0.01,False,False,False,,0.0,0.06551,
2026-07-28T11:29:33+00:00,LA-USDT-SWAP,LA,2.0,-0.0042945003139724,0.01,-0.01,False,False,False,,0.0,0.06539,
2026-07-28T11:40:20+00:00,LA-USDT-SWAP,LA,2.0,-0.003991832335401,0.01,-0.01,False,False,False,,0.0,0.06603,
2026-07-28T11:51:04+00:00,LA-USDT-SWAP,LA,2.0,-0.0038041524003182,0.01,-0.01,False,False,False,,0.0,0.06558,
2026-07-28T12:01:48+00:00,LA-USDT-SWAP,LA,2.0,-0.003652243214103,0.01,-0.01,False,False,False,,0.0,0.06536,
2026-07-28T12:12:31+00:00,LA-USDT-SWAP,LA,2.0,-0.0039551738390056,0.01,-0.01,False,False,False,,0.0,0.06354,
2026-07-28T12:23:15+00:00,LA-USDT-SWAP,LA,2.0,-0.0042885014500513,0.01,-0.01,False,False,False,,0.0,0.0636,
2026-07-28T12:33:57+00:00,LA-USDT-SWAP,LA,2.0,-0.0045200470553646,0.01,-0.01,False,False,False,,0.0,0.06404,
2026-07-28T12:55:34+00:00,LA-USDT-SWAP,LA,2.0,-0.0045899427713759,0.01,-0.01,False,False,False,,0.0,0.06434,
2026-07-28T13:06:13+00:00,LA-USDT-SWAP,LA,2.0,-0.0045501346624396,0.01,-0.01,False,False,False,,0.0,0.06414,
2026-07-28T13:16:53+00:00,LA-USDT-SWAP,LA,2.0,-0.0046035258978725,0.01,-0.01,False,False,False,,0.0,0.0638,
2026-07-28T13:27:32+00:00,LA-USDT-SWAP,LA,2.0,-0.0046886862256502,0.01,-0.01,False,False,False,,0.0,0.06342,
2026-07-28T13:38:12+00:00,LA-USDT-SWAP,LA,2.0,-0.0047890105385014,0.01,-0.01,False,False,False,,0.0,0.06262,
2026-07-28T13:48:51+00:00,LA-USDT-SWAP,LA,2.0,-0.0047452774437408,0.01,-0.01,False,False,False,,0.0,0.06304,
2026-07-28T13:59:37+00:00,LA-USDT-SWAP,LA,2.0,-0.00465286218751,0.01,-0.01,False,False,False,,0.0,0.06362,
2026-07-28T14:10:18+00:00,LA-USDT-SWAP,LA,2.0,-0.0046313200872293,0.01,-0.01,False,False,False,,0.0,0.06328,
2026-07-28T14:20:59+00:00,LA-USDT-SWAP,LA,2.0,-0.0046658151491654,0.01,-0.01,False,False,False,,0.0,0.0627,
2026-07-28T14:31:44+00:00,LA-USDT-SWAP,LA,2.0,-0.0046145978631507,0.01,-0.01,False,False,False,,0.0,0.06287,
2026-07-28T14:42:25+00:00,LA-USDT-SWAP,LA,2.0,-0.0046433668096986,0.01,-0.01,False,False,False,,0.0,0.06312,
2026-07-28T14:53:09+00:00,LA-USDT-SWAP,LA,2.0,-0.0047040332485864,0.01,-0.01,False,False,False,,0.0,0.06309,
2026-07-28T15:03:48+00:00,LA-USDT-SWAP,LA,2.0,-0.0048327599875291,0.01,-0.01,False,False,False,,0.0,0.06303,
2026-07-28T15:14:29+00:00,LA-USDT-SWAP,LA,2.0,-0.0048947677477029,0.01,-0.01,False,False,False,,0.0,0.06451,
2026-07-28T15:25:12+00:00,LA-USDT-SWAP,LA,2.0,-0.0048476291442792,0.01,-0.01,False,False,False,,0.0,0.06417,
2026-07-28T15:35:55+00:00,LA-USDT-SWAP,LA,2.0,-0.0047977955723799,0.01,-0.01,False,False,False,,0.0,0.06396,
2026-07-28T15:46:37+00:00,LA-USDT-SWAP,LA,2.0,-0.0047628415860034,0.01,-0.01,False,False,False,,0.0,0.06375,
2026-07-28T15:57:17+00:00,LA-USDT-SWAP,LA,2.0,-0.0047043319966731,0.01,-0.01,False,False,False,,0.0,0.0635,
2026-07-28T16:07:58+00:00,LA-USDT-SWAP,LA,2.0,-0.004680102342985,0.01,-0.01,False,False,False,,0.0,0.06352,
2026-07-28T16:18:40+00:00,LA-USDT-SWAP,LA,2.0,-0.004619931873735,0.01,-0.01,False,False,False,,0.0,0.06336,
2026-07-28T16:29:22+00:00,LA-USDT-SWAP,LA,2.0,-0.0047094912006289,0.01,-0.01,False,False,False,,0.0,0.0634,
2026-07-28T16:40:03+00:00,LA-USDT-SWAP,LA,2.0,-0.0047672869905034,0.01,-0.01,False,False,False,,0.0,0.06324,
2026-07-28T16:50:44+00:00,LA-USDT-SWAP,LA,2.0,-0.0047574497685895,0.01,-0.01,False,False,False,,0.0,0.06298,
2026-07-28T17:01:28+00:00,LA-USDT-SWAP,LA,2.0,-0.0047242229624781,0.01,-0.01,False,False,False,,0.0,0.06297,
2026-07-28T17:12:20+00:00,LA-USDT-SWAP,LA,2.0,-0.0046639942869807,0.01,-0.01,False,False,False,,0.0,0.0641,
2026-07-28T17:23:10+00:00,LA-USDT-SWAP,LA,2.0,-0.0047978120231805,0.01,-0.01,False,False,False,,0.0,0.06387,
2026-07-28T17:34:00+00:00,LA-USDT-SWAP,LA,2.0,-0.0048653224266615,0.01,-0.01,False,False,False,,0.0,0.06384,
