ts,ccy,rate,quota,reason,inst_id,interval_h
2026-08-09T19:36:12+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T19:47:50+00:00,KAITO,0.00621936,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T19:47:50+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T19:47:50+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T19:47:50+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T19:59:27+00:00,KAITO,0.00621936,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T19:59:27+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T19:59:27+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T19:59:27+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T20:11:04+00:00,KAITO,0.00621936,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T20:11:04+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T20:11:04+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T20:11:04+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T20:22:42+00:00,KAITO,0.00621936,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T20:22:42+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T20:22:42+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T20:22:42+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T20:34:20+00:00,KAITO,0.00621936,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T20:34:20+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T20:34:20+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T20:34:20+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T20:45:58+00:00,KAITO,0.00621936,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T20:45:58+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T20:45:58+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T20:45:58+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T20:57:37+00:00,KAITO,0.00621936,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T20:57:37+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T20:57:37+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T20:57:37+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T21:09:15+00:00,KAITO,0.00630144,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T21:09:15+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T21:09:15+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T21:09:15+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T21:20:52+00:00,KAITO,0.00630144,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T21:20:52+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T21:20:52+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T21:20:52+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T21:32:30+00:00,KAITO,0.00630144,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T21:32:30+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T21:32:30+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T21:32:30+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T21:44:08+00:00,KAITO,0.00630144,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T21:44:08+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T21:44:08+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T21:44:08+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T21:55:34+00:00,KAITO,0.00630144,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T21:55:34+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T21:55:34+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T21:55:34+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T22:06:44+00:00,KAITO,0.00630144,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T22:06:44+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T22:06:44+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T22:06:44+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T22:17:53+00:00,KAITO,0.00630144,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T22:17:53+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T22:17:53+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T22:17:53+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T22:29:02+00:00,KAITO,0.00630144,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T22:29:02+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T22:29:02+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T22:29:02+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T22:40:11+00:00,KAITO,0.00630144,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T22:40:11+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T22:40:11+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T22:40:11+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T22:51:20+00:00,KAITO,0.00630144,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T22:51:20+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T22:51:20+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T22:51:20+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T23:02:29+00:00,KAITO,0.0060276,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T23:02:29+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T23:02:29+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T23:02:29+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T23:13:38+00:00,KAITO,0.0060276,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T23:13:38+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T23:13:38+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T23:13:38+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T23:24:48+00:00,KAITO,0.0060276,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T23:24:48+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T23:24:48+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T23:24:48+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T23:35:57+00:00,KAITO,0.0060276,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T23:35:57+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T23:35:57+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T23:35:57+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T23:47:07+00:00,KAITO,0.0060276,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T23:47:07+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T23:47:07+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T23:47:07+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-09T23:58:16+00:00,KAITO,0.0060276,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-09T23:58:16+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-09T23:58:16+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-09T23:58:16+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T00:09:26+00:00,KAITO,0.0060276,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T00:09:26+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T00:09:26+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T00:09:26+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T00:20:36+00:00,KAITO,0.0060276,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T00:20:36+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T00:20:36+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T00:20:36+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T00:31:45+00:00,KAITO,0.0060276,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T00:31:45+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T00:31:45+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T00:31:45+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T00:42:54+00:00,KAITO,0.0060276,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T00:42:54+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T00:42:54+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T00:42:54+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T00:54:03+00:00,KAITO,0.0060276,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T00:54:03+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T00:54:03+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T00:54:03+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T01:05:12+00:00,KAITO,0.0060276,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T01:05:12+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T01:05:12+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T01:05:12+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T01:16:20+00:00,KAITO,0.0060276,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T01:16:20+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T01:16:20+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T01:16:20+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T01:27:28+00:00,KAITO,0.0060276,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T01:27:28+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T01:27:28+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T01:27:28+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T01:38:38+00:00,KAITO,0.0060276,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T01:38:38+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T01:38:38+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T01:38:38+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T01:49:47+00:00,KAITO,0.0060276,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T01:49:47+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T01:49:47+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T01:49:47+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T02:00:56+00:00,KAITO,0.0060276,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T02:00:56+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T02:00:56+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T02:00:56+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T02:46:11+00:00,KAITO,0.0060276,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T02:46:11+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T02:46:11+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T02:46:11+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T02:57:41+00:00,KAITO,0.0060276,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T02:57:41+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T02:57:41+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T02:57:41+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T03:09:10+00:00,KAITO,0.00624672,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T03:09:10+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T03:09:10+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T03:09:10+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T03:20:40+00:00,KAITO,0.00624672,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T03:20:40+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T03:20:40+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T03:20:40+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T03:32:08+00:00,KAITO,0.00624672,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T03:32:08+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T03:32:08+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T03:32:08+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T03:43:36+00:00,KAITO,0.00624672,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T03:43:36+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T03:43:36+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T03:43:36+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T03:55:06+00:00,KAITO,0.00624672,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T03:55:06+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T03:55:06+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T03:55:06+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T04:06:34+00:00,KAITO,0.006192,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T04:06:34+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T04:06:34+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T04:06:34+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T04:18:03+00:00,KAITO,0.006192,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T04:18:03+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T04:18:03+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T04:18:03+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T04:29:31+00:00,KAITO,0.006192,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T04:29:31+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T04:29:31+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T04:29:31+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T04:40:59+00:00,KAITO,0.006192,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T04:40:59+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T04:40:59+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T04:40:59+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T04:52:29+00:00,KAITO,0.006192,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T04:52:29+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T04:52:29+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T04:52:29+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T05:03:58+00:00,KAITO,0.0061644,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T05:03:58+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T05:03:58+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T05:03:58+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T05:15:26+00:00,KAITO,0.0061644,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T05:15:26+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T05:15:26+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T05:15:26+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T05:26:56+00:00,KAITO,0.0061644,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T05:26:56+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T05:26:56+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T05:26:56+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T05:38:24+00:00,KAITO,0.0061644,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T05:38:24+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T05:38:24+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T05:38:24+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T05:49:55+00:00,KAITO,0.0061644,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T05:49:55+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T05:49:55+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T05:49:55+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T06:01:27+00:00,KAITO,0.00621936,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T06:01:27+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T06:01:27+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T06:01:27+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T06:12:58+00:00,KAITO,0.00621936,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T06:12:58+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T06:12:58+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T06:12:58+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T06:24:27+00:00,KAITO,0.00621936,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T06:24:27+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T06:24:27+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T06:24:27+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T06:35:58+00:00,KAITO,0.00621936,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T06:35:58+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T06:35:58+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T06:35:58+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T06:47:26+00:00,KAITO,0.00621936,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T06:47:26+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T06:47:26+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T06:47:26+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T07:45:29+00:00,KAITO,0.00621936,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T07:45:29+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T07:45:29+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T07:45:29+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T07:57:04+00:00,KAITO,0.00621936,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T07:57:04+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T07:57:04+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T07:57:04+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T08:08:38+00:00,KAITO,0.00597264,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T08:08:38+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T08:08:38+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T08:08:38+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T08:20:13+00:00,KAITO,0.00597264,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T08:20:13+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T08:20:13+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T08:20:13+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T08:31:47+00:00,KAITO,0.00597264,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T08:31:47+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T08:31:47+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T08:31:47+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T08:43:21+00:00,KAITO,0.00597264,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T08:43:21+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T08:43:21+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T08:43:21+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T08:54:54+00:00,KAITO,0.00597264,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T08:54:54+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T08:54:54+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T08:54:54+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T09:06:29+00:00,KAITO,0.00597264,78000.0,short_interval,KAITO-USDT-SWAP,2.0
2026-08-10T09:06:29+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T09:06:29+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T09:06:29+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T09:18:03+00:00,KAITO,0.00597264,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-10T09:18:03+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T09:18:03+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T09:18:03+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T09:29:39+00:00,KAITO,0.00597264,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-10T09:29:39+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T09:29:39+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T09:29:39+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T09:41:14+00:00,KAITO,0.00597264,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-10T09:41:14+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T09:41:14+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T09:41:14+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T09:52:48+00:00,KAITO,0.00597264,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-10T09:52:48+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T09:52:48+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T09:52:48+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T10:04:22+00:00,KAITO,0.00583584,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-10T10:04:22+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T10:04:22+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T10:04:22+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T10:15:57+00:00,KAITO,0.00583584,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-10T10:15:57+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T10:15:57+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T10:15:57+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T10:27:31+00:00,KAITO,0.00583584,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-10T10:27:31+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T10:27:31+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T10:27:31+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T10:39:06+00:00,KAITO,0.00583584,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-10T10:39:06+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T10:39:06+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T10:39:06+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T10:50:40+00:00,KAITO,0.00583584,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-10T10:50:40+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T10:50:40+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T10:50:40+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T11:02:14+00:00,KAITO,0.00580824,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-10T11:02:14+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T11:02:14+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T11:02:14+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T11:13:52+00:00,KAITO,0.00580824,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-10T11:13:52+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T11:13:52+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T11:13:52+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T11:25:27+00:00,KAITO,0.00580824,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-10T11:25:27+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T11:25:27+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T11:25:27+00:00,USDT,7.68e-05,5000000.0,control,,0.0
2026-08-10T11:37:02+00:00,KAITO,0.00580824,78000.0,pinned_at_cap,KAITO-USD_UM_XPERP-310725,4.0
2026-08-10T11:37:02+00:00,BTC,1.392e-05,175.0,control,,0.0
2026-08-10T11:37:02+00:00,ETH,2.76e-05,7000.0,control,,0.0
2026-08-10T11:37:02+00:00,USDT,7.68e-05,5000000.0,control,,0.0
